id;name;year;month;day;precip.mm;status1;rainsnow;snowheight;status2;freshsnow;status3;snowtype;status4;snowcovertype;status5
250170050;BRZEG;1970;06;10;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;06;11;3.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;06;16;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;06;24;4.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;06;26;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;06;30;10.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;09;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;14;9.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;15;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;16;8.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;17;21.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;18;12.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;19;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;20;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;24;12.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;25;1.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;26;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;07;29;9.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;02;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;03;8.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;05;4.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;08;5.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;09;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;15;3.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;17;27.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;22;44.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;23;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;24;3.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;08;29;20.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;01;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;03;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;04;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;05;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;06;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;08;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;11;2.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;12;9.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;13;2.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;16;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;18;3.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;19;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;21;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;22;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;09;30;5.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;01;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;02;5.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;03;6.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;04;3.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;05;8.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;14;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;19;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;20;1.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;21;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;22;3.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;23;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;24;1.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;25;6.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;26;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;27;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;28;13.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;29;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;30;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;10;31;4.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;02;4.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;03;7.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;04;1.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;05;5.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;06;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;09;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;10;2.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;11;1.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;15;18.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;16;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;20;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;21;4.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;22;23.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;23;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;26;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;29;2.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;11;30;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;01;3.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;02;2.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;03;4.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;05;3.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;07;1.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;08;.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;09;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;15;.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;16;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;17;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;20;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;21;.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;22;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;23;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;24;2.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;25;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;26;2.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;28;3.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;29;2.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1970;12;30;5.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;01;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;03;5.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;04;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;16;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;19;3.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;20;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;21;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;22;4.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;24;1.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;26;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;27;5.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;28;.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;01;29;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;01;3.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;02;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;03;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;05;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;06;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;07;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;08;2.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;09;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;12;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;13;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;14;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;22;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;23;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;24;1.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;25;3.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;26;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;27;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;02;28;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;01;1.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;02;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;03;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;06;4.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;07;3.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;10;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;11;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;12;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;13;2.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;15;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;22;16.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;23;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;24;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;25;4.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;26;1.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;28;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;29;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;03;30;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;03;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;04;2.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;05;6.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;09;7.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;17;3.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;20;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;24;4.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;25;2.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;27;1.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;28;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;04;29;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;01;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;02;5.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;03;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;06;8.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;07;3.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;19;20.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;21;20.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;22;4.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;23;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;25;2.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;28;20.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;29;10.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;05;30;9.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;01;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;02;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;03;5.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;04;12.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;05;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;06;8.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;07;19.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;08;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;09;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;10;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;11;9.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;12;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;13;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;15;12.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;16;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;17;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;18;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;20;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;21;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;22;4.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;23;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;27;10.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;28;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;29;34.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;06;30;10.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;01;12.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;02;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;03;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;04;16.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;09;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;13;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;14;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;29;1.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;07;31;3.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;04;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;07;5.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;11;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;12;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;14;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;23;10.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;27;9.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;28;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;30;15.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;08;31;5.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;06;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;07;3.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;09;17.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;10;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;12;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;16;.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;17;3.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;18;4.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;19;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;25;1.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;26;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;28;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;09;29;5.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;04;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;05;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;12;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;14;12.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;20;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;21;3.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;22;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;10;27;1.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;01;1.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;02;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;03;1.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;08;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;09;4.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;10;7.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;11;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;15;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;16;2.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;17;1.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;18;5.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;19;2.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;20;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;21;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;22;2.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;23;6.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;24;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;25;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;27;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;28;5.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;29;3.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;11;30;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;03;2.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;04;6.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;05;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;06;1.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;07;4.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;08;3.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;09;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;10;4.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;11;2.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;12;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;13;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;14;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;19;2.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;20;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;21;3.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;22;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;23;4.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;28;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1971;12;29;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;05;4.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;06;6.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;07;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;08;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;09;2.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;10;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;12;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;17;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;28;1.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;29;2.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;01;30;2.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;01;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;12;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;13;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;14;4.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;23;1.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;24;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;26;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;02;29;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;02;1.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;03;.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;05;.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;06;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;08;2.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;27;4.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;28;2.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;29;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;03;31;1.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;01;2.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;02;3.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;03;2.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;04;3.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;05;9.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;08;4.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;11;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;13;7.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;14;4.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;15;7.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;16;18.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;17;3.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;18;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;19;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;24;5.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;26;3.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;27;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;04;28;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;03;.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;07;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;09;.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;10;3.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;11;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;13;3.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;14;9.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;15;7.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;16;5.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;17;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;18;.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;19;4.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;20;4.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;24;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;25;.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;26;3.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;27;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;28;10.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;05;29;1.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;01;.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;07;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;10;30.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;11;5.4;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;13;10.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;14;12.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;15;11.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;16;4.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;22;4.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;24;7.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;25;15.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;26;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;06;30;1.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;01;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;03;4.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;10;4.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;11;.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;12;14.0;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;15;48.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;17;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;22;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;23;.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;25;.9;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;26;9.7;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;27;6.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;28;5.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;07;31;1.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;01;1.6;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;02;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;03;2.5;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;04;.1;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;11;4.8;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;17;13.3;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;20;16.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;21;28.2;;;0;8;0;8;;8;;8
250170050;BRZEG;1972;08;22;.1;;;0;8;0;8;;8;;8
